,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 1,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 2,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 3,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 4,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 5,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 6,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 7,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 8,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 9,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 10,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 11,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 12,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 13,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 14,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 15,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 16,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 17,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 18,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 19,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20,Animal 20
41.01799,1,6,,1,2,8,11,6,4,10,7,,,,,,,,,,,,,,,2,3,5,,2,4,5,,2,3,,6,5,,,,,,,,,,,,,,,1,1,,,1,2,4,4,2,1,1,,2,2,3,,,,,,,,,4,8,2,,4,1,2,2,,,,,,,,,,,,,,,,,,3,,,4,3,2,2,2,,1,,,,,,,,,,,,,,,,1,2,,4,6,1,,,5,1,3,2,,,,,,,,,,,,,,3,3,8,4,10,6,3,,4,,,,,,,,,,,,,,,,,7,3,8,5,,3,2,,,,1,1,1,3,3,2,,,,,,,,,,2,7,,1,1,,1,1,6,4,4,1,2,2,,,,,,,,,,,,2,8,,2,1,,1,,,1,1,1,3,1,2,,5,1,2,,,,,,,5,4,,7,1,4,1,2,,,1,2,3,,,,5,,,6,2,5,,,,1,5,2,,1,1,2,2,2,1,1,,3,,,,,,,,,,,,,5,1,5,1,,1,2,1,,1,8,,1,8,7,6,,,,,,,,,,,,4,,2,11,7,6,1,1,1,1,6,3,1,,2,,,,,,,,,2,,,2,,,1,2,2,,5,3,2,3,,,,,,,,,,,,,,2,3,1,2,9,3,4,,1,1,1,3,2,,1,1,1,,,,,,,1,,3,4,5,4,1,,1,1,1,3,4,,,,,,,,,,,,,,1,2,1,5,1,1,1,5,,,,11,1,4,3,2,1,,,,,,,,,,1,,2,1,2,4,,,,,,,,,,,,,,,,,,3,,4,3,5,2,1,2,2,2,,1,2,1,2,4,,,,,1,2,2,3,
41.32873,1,6,,1,2,12,6,6,2,10,4,,,,,,,,,,,,,,,2,3,5,,3,5,5,,2,3,,6,5,,,,,,,,,,,,,,,1,1,,,1,2,4,4,2,1,1,,2,2,3,,,,,,,,,5,9,2,,2,1,3,2,,,,,,,,,,,,,,,,,,3,,,4,3,2,2,2,,1,,,,,,,,,,,,,,,,1,2,,4,3,1,,,5,1,3,2,,,,,,,,,,,,,,3,3,8,4,10,5,2,,4,,,,,,,,,,,,,,,,,5,5,6,5,,3,2,,,,1,1,1,3,3,2,,,,,,,,,,2,7,,1,1,,1,2,6,4,3,1,2,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,2,,5,1,2,,,,,,,4,4,,5,1,4,1,2,,,1,2,5,,,,6,,,4,2,5,,,,1,5,2,,1,1,2,2,2,1,,,3,,,,,,,,,,,,,5,1,5,1,,1,2,1,,1,9,,1,8,7,7,,,,,,,,,,,,4,,2,11,7,6,1,1,1,1,6,4,1,,2,,,,,,,,,2,,,2,,,1,2,1,,5,2,2,3,,,,,,,,,,,,,,2,3,1,2,8,4,3,,1,1,1,3,2,,1,1,1,,,,,,,1,,3,4,5,4,1,,1,1,1,2,8,,,,,,,,,,,,,,1,2,1,5,1,1,1,5,,,,9,1,4,3,2,1,,,,,,,,,,1,,2,1,2,6,,,,,,,,,,,,,,,,,,1,,4,3,4,2,1,3,2,2,,1,2,1,2,4,,,,,1,2,2,3,
41.63948,1,6,,1,2,4,5,6,3,12,4,,,,,,,,,,,,,,,2,4,5,,3,5,5,,2,3,,6,5,,,,,,,,,,,,,,,1,1,,,1,2,4,4,2,1,1,,2,2,3,,,,,,,,,4,10,2,,2,1,2,1,,,,,,,,,,,,,,,,,,3,,,4,3,2,2,2,,1,,,,,,,,,,,,,,,,1,2,,4,3,1,,,4,1,3,1,,,,,,,,,,,,,,3,4,9,4,11,6,4,,5,,,,,,,,,,,,,,,,,7,6,8,5,,4,3,,,,1,1,1,4,3,2,,,,,,,,,,2,7,,1,1,,1,2,5,4,3,,2,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,2,,5,1,2,,,,,,,4,4,,7,1,4,1,3,,,1,3,5,,,,6,,,3,2,4,,,,1,9,2,,1,2,2,2,2,1,,,2,,,,,,,,,,,,,5,1,5,1,,2,2,1,,1,9,,1,8,6,6,,,,,,,,,,,,3,,2,11,9,5,1,1,1,1,6,4,1,,2,,,,,,,,,2,,,2,,,1,2,1,,3,2,2,3,,,,,,,,,,,,,,2,3,1,2,6,4,4,,1,1,1,3,2,,1,1,1,,,,,,,1,,3,4,5,4,1,,1,1,1,2,7,,,,,,,,,,,,,,1,2,1,5,1,1,1,5,,,,7,1,4,3,2,1,,,,,,,,,,1,,2,1,2,4,,,,,,,,,,,,,,,,,,1,,4,3,4,3,1,4,2,2,,1,2,1,2,4,,,,,1,2,2,3,
41.95022,1,5,,1,2,7,4,6,4,10,4,,,,,,,,,,,,,,,2,2,5,,3,5,6,,2,3,,6,5,,,,,,,,,,,,,,,1,,,,1,2,4,4,2,1,1,,2,2,3,,,,,,,,,4,8,2,,2,1,2,1,,,,,,,,,,,,,,,,,,3,,,4,3,2,2,1,,1,,,,,,,,,,,,,,,,1,2,,4,4,1,,,4,1,3,1,,,,,,,,,,,,,,3,4,10,4,9,6,4,,5,,,,,,,,,,,,,,,,,5,5,12,5,,4,3,,,,1,1,1,4,3,2,,,,,,,,,,2,7,,1,1,,1,1,5,4,3,,2,2,,,,,,,,,,,,2,6,,2,2,,1,,,1,1,1,3,1,2,,5,1,2,,,,,,,5,4,,5,1,4,1,3,,,1,4,5,,,,5,,,5,2,3,,,,1,9,2,,1,2,2,2,2,1,,,2,,,,,,,,,,,,,5,1,5,1,,2,2,1,,1,9,,1,8,6,6,,,,,,,,,,,,2,,2,10,11,6,1,1,1,1,8,4,1,,2,,,,,,,,,2,,,1,,,1,2,1,,3,2,2,3,,,,,,,,,,,,,,2,3,1,2,4,4,3,,1,,1,3,2,,1,1,1,,,,,,,1,,3,4,5,4,1,,1,1,1,3,6,,,,,,,,,,,,,,1,2,1,5,1,1,1,5,,,,5,1,4,3,1,1,,,,,,,,,,1,,2,1,2,5,,,,,,,,,,,,,,,,,,1,,4,3,4,3,1,4,1,2,,1,2,1,2,3,,,,,1,3,3,3,
42.26096,1,5,,1,2,7,5,6,4,12,5,,,,,,,,,,,,,,,2,2,5,,3,6,6,,2,3,,6,6,,,,,,,,,,,,,,,1,,,,1,2,4,5,2,1,1,,2,2,3,,,,,,,,,4,8,2,,2,1,2,1,,,,,,,,,,,,,,,,,,3,,,4,3,2,2,1,,1,,,,,,,,,,,,,,,,1,1,,4,4,1,,,4,1,3,2,,,,,,,,,,,,,,3,4,9,4,9,6,4,,5,,,,,,,,,,,,,,,,,7,5,7,5,,3,3,,,,1,1,1,3,3,2,,,,,,,,,,2,8,,1,1,,1,1,5,3,3,,2,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,2,,6,1,2,,,,,,,3,4,,6,1,4,1,1,,,1,3,5,,,,5,,,7,7,2,,,,1,6,2,,1,2,2,2,3,1,,,2,,,,,,,,,,,,,4,1,5,1,,2,2,1,,1,9,,1,7,6,6,,,,,,,,,,,,2,,2,10,7,4,1,1,1,1,6,4,1,,3,,,,,,,,,2,,,1,,,1,2,1,,3,2,2,3,,,,,,,,,,,,,,2,3,1,1,4,4,3,,1,,1,3,2,,1,1,1,,,,,,,1,,3,4,5,4,1,,1,1,1,1,5,,,,,,,,,,,,,,1,2,1,5,1,1,1,5,,,,6,1,4,3,1,1,,,,,,,,,,1,,2,1,2,5,,,,,,,,,,,,,,,,,,1,,4,3,5,2,1,3,1,2,,1,4,1,2,3,,,,,,2,2,3,
42.5717,1,3,,1,2,6,4,7,4,8,4,,,,,,,,,,,,,,,2,2,5,,2,4,5,,2,3,,5,5,,,,,,,,,,,,,,,1,,,,1,2,4,7,2,1,1,,3,2,3,,,,,,,,,4,8,2,,2,1,2,2,,,,,,,,,,,,,,,,,,3,,,4,3,2,2,1,,1,,,,,,,,,,,,,,,,1,1,,4,3,1,,,4,1,3,1,,,,,,,,,,,,,,2,4,12,4,9,6,6,,5,,,,,,,,,,,,,,,,,5,4,6,5,,3,3,,,,3,1,1,3,3,2,,,,,,,,,,2,8,,1,1,,1,1,5,3,3,,2,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,2,,5,1,2,,,,,,,3,4,,6,1,4,1,1,,,1,3,2,,,,5,,,3,5,3,,,,1,6,3,,1,2,2,3,3,1,,,2,,,,,,,,,,,,,4,1,5,1,,1,2,1,,1,9,,1,7,6,6,,,,,,,,,,,,2,,2,10,8,3,1,1,1,1,6,4,1,,2,,,,,,,,,2,,,1,,,1,2,1,,2,2,2,3,,,,,,,,,,,,,,2,3,1,1,4,5,3,,2,,1,3,2,,1,1,1,,,,,,,1,,3,4,5,4,1,,1,1,1,2,5,,,,,,,,,,,,,,1,2,1,6,1,1,1,5,,,,6,1,4,3,1,1,,,,,,,,,,1,,2,1,2,5,,,,,,,,,,,,,,,,,,1,,4,3,5,2,1,3,1,2,,1,1,1,2,3,,,,,,2,2,3,
42.88245,1,3,,1,2,6,4,7,5,10,3,,,,,,,,,,,,,,,2,2,5,,2,4,5,,2,3,,7,5,,,,,,,,,,,,,,,1,,,,1,2,4,5,3,1,1,,2,1,3,,,,,,,,,4,8,2,,2,,2,2,,,,,,,,,,,,,,,,,,2,,,4,3,2,2,1,,1,,,,,,,,,,,,,,,,1,1,,4,4,1,,,4,1,3,1,,,,,,,,,,,,,,2,4,11,5,11,6,2,,5,,,,,,,,,,,,,,,,,5,2,6,5,,3,2,,,,1,1,1,3,3,2,,,,,,,,,,3,7,,1,1,,1,1,5,3,3,,2,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,2,,5,1,2,,,,,,,3,4,,5,1,4,1,1,,,1,3,3,,,,6,,,4,2,3,,,,1,8,3,,1,1,2,3,3,1,,,2,,,,,,,,,,,,,6,1,7,1,,1,2,1,,1,9,,1,7,6,6,,,,,,,,,,,,2,,2,10,9,3,1,1,1,,7,4,1,,1,,,,,,,,,2,,,1,,,1,2,1,,3,4,2,3,,,,,,,,,,,,,,2,3,1,1,4,3,3,,2,,1,3,2,,1,1,1,,,,,,,1,,3,4,5,3,1,,1,1,1,2,6,,,,,,,,,,,,,,1,2,1,6,1,1,1,5,,,,7,1,4,3,1,1,,,,,,,,,,1,,2,1,2,5,,,,,,,,,,,,,,,,,,1,,4,3,5,2,1,3,1,2,,1,1,1,2,4,,,,,,2,2,3,
43.19319,1,3,,1,2,7,5,7,3,11,3,,,,,,,,,,,,,,,1,1,5,,2,4,7,,2,3,,5,5,,,,,,,,,,,,,,,1,,,,1,2,4,5,1,1,1,,2,1,3,,,,,,,,,4,6,1,,2,,2,1,,,,,,,,,,,,,,,,,,2,,,4,5,2,2,1,,1,,,,,,,,,,,,,,,,1,0,,4,3,1,,,4,1,3,1,,,,,,,,,,,,,,2,4,10,4,8,5,1,,5,,,,,,,,,,,,,,,,,3,2,8,5,,3,2,,,,1,1,1,2,3,2,,,,,,,,,,3,6,,,1,,1,1,5,3,3,,2,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,2,,5,1,2,,,,,,,2,5,,5,1,4,1,1,,,1,2,3,,,,8,,,4,2,3,,,,1,7,3,,1,1,2,3,3,1,,,2,,,,,,,,,,,,,4,1,7,1,,1,2,1,,1,8,,1,6,6,6,,,,,,,,,,,,2,,2,10,9,2,1,1,1,,7,4,1,,1,,,,,,,,,2,,,1,,,1,2,1,,2,4,2,3,,,,,,,,,,,,,,2,3,1,1,4,3,3,,2,,1,2,2,,1,1,1,,,,,,,1,,3,4,5,3,1,,1,1,1,2,5,,,,,,,,,,,,,,1,2,1,6,1,1,1,5,,,,7,1,4,3,1,2,,,,,,,,,,1,,2,1,2,5,,,,,,,,,,,,,,,,,,1,,3,3,5,2,1,3,1,2,,1,1,1,2,4,,,,,,1,2,3,
43.50393,1,3,,,2,5,5,8,2,9,2,,,,,,,,,,,,,,,1,1,5,,2,4,5,,6,3,,6,5,,,,,,,,,,,,,,,1,,,,1,2,4,3,1,1,1,,2,1,3,,,,,,,,,4,7,1,,2,,2,,,,,,,,,,,,,,,,,,,2,,,4,5,2,2,1,,1,,,,,,,,,,,,,,,,1,0,,4,3,1,,,3,1,3,1,,,,,,,,,,,,,,3,4,10,4,11,5,1,,5,,,,,,,,,,,,,,,,,3,2,6,5,,3,2,,,,1,1,1,2,3,2,,,,,,,,,,3,5,,,1,,1,1,7,3,3,,2,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,2,,5,1,2,,,,,,,2,5,,4,1,4,1,1,,,2,2,3,,,,5,,,4,1,2,,,,1,6,3,,1,1,2,4,2,1,,,2,,,,,,,,,,,,,4,1,7,1,,1,2,1,,1,7,,1,6,6,6,,,,,,,,,,,,2,,2,11,9,2,1,1,1,,6,2,1,,1,,,,,,,,,2,,,,,,1,2,1,,2,3,2,3,,,,,,,,,,,,,,2,3,1,1,5,3,3,,2,,1,2,2,,2,1,1,,,,,,,1,,3,4,6,3,1,,1,1,1,2,4,,,,,,,,,,,,,,1,2,1,6,1,1,1,5,,,,7,1,4,3,1,2,,,,,,,,,,1,,2,1,2,6,,,,,,,,,,,,,,,,,,1,,3,3,4,2,1,3,1,2,,1,1,1,2,4,,,,,,1,2,5,
43.81467,2,3,,,2,2,5,9,3,10,2,,,,,,,,,,,,,,,2,1,5,,2,4,6,,2,3,,6,5,,,,,,,,,,,,,,,1,,,,1,2,4,4,1,1,1,,2,1,3,,,,,,,,,4,7,2,,2,,2,,,,,,,,,,,,,,,,,,,2,,,4,4,2,2,1,,2,,,,,,,,,,,,,,,,1,1,,4,3,1,,,2,1,3,1,,,,,,,,,,,,,,1,4,9,4,9,5,1,,5,,,,,,,,,,,,,,,,,4,1,7,4,,3,2,,,,1,1,1,1,3,2,,,,,,,,,,3,5,,,1,,1,1,7,3,3,,1,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,2,,5,1,2,,,,,,,2,5,,4,1,4,1,1,,,2,2,3,,,,5,,,5,1,2,,,,1,5,3,,1,1,2,4,2,1,,,2,,,,,,,,,,,,,4,1,7,1,,1,2,,,1,7,,1,5,5,6,,,,,,,,,,,,1,,2,11,7,2,1,1,1,,6,2,1,,1,,,,,,,,,2,,,,,,1,2,1,,2,1,2,3,,,,,,,,,,,,,,2,3,1,,5,3,3,,2,,1,2,2,,2,1,1,,,,,,,1,,3,4,6,3,1,,1,1,1,2,5,,,,,,,,,,,,,,1,2,,6,1,1,1,5,,,,7,1,4,3,1,2,,,,,,,,,,1,,2,1,2,6,,,,,,,,,,,,,,,,,,1,,3,3,4,2,1,3,,2,,1,1,1,8,4,,,,,,1,2,5,
44.12542,2,3,,,2,3,5,7,3,6,2,,,,,,,,,,,,,,,4,1,5,,2,4,6,,2,3,,6,5,,,,,,,,,,,,,,,1,,,,1,2,4,4,1,1,1,,2,1,3,,,,,,,,,4,7,2,,2,,2,,,,,,,,,,,,,,,,,,,2,,,4,4,2,2,1,,2,,,,,,,,,,,,,,,,1,1,,4,3,1,,,2,1,3,1,,,,,,,,,,,,,,1,5,9,4,10,5,1,,5,,,,,,,,,,,,,,,,,4,1,7,4,,3,2,,,,1,1,1,1,3,2,,,,,,,,,,2,5,,,,,1,1,5,3,3,,1,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,3,,5,1,2,,,,,,,2,5,,4,1,5,1,1,,,2,2,3,,,,5,,,7,1,5,,,,1,5,3,,1,1,2,4,2,1,,,2,,,,,,,,,,,,,4,1,6,1,,1,1,,,1,7,,1,5,5,8,,,,,,,,,,,,1,,3,11,7,2,1,1,1,,6,1,1,,1,,,,,,,,,2,,,,,,1,2,1,,1,1,2,3,,,,,,,,,,,,,,2,3,1,,5,3,3,,2,,1,2,2,,1,1,1,,,,,,,1,,3,4,6,3,1,,1,1,1,2,7,,,,,,,,,,,,,,1,2,,6,2,1,1,5,,,,5,1,4,3,1,2,,,,,,,,,,1,,2,1,2,6,,,,,,,,,,,,,,,,,,1,,3,3,4,2,1,3,,2,,1,1,1,2,5,,,,,,1,2,3,
44.43616,2,3,,,2,2,5,7,3,7,2,,,,,,,,,,,,,,,2,1,5,,2,4,6,,2,3,,6,4,,,,,,,,,,,,,,,1,,,,1,2,4,4,1,1,1,,2,1,3,,,,,,,,,4,7,2,,2,,5,,,,,,,,,,,,,,,,,,,2,,,5,4,3,2,1,,2,,,,,,,,,,,,,,,,1,,,5,3,1,,,3,1,3,1,,,,,,,,,,,,,,1,5,8,4,8,5,1,,5,,,,,,,,,,,,,,,,,3,1,7,4,,3,2,,,,1,1,1,1,3,2,,,,,,,,,,2,5,,,,,1,1,7,3,3,,1,2,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,3,,5,1,2,,,,,,,2,4,,4,1,5,1,1,,,2,2,3,,,,5,,,6,1,3,,,,1,6,2,,1,1,2,4,3,1,,,2,,,,,,,,,,,,,4,1,6,1,,1,1,,,1,9,,1,5,5,7,,,,,,,,,,,,1,,3,10,7,2,1,1,1,,6,1,1,,1,,,,,,,,,2,,,,,,1,2,1,,1,2,3,3,,,,,,,,,,,,,,2,3,1,,5,3,3,,2,,1,2,2,,1,1,1,,,,,,,1,,3,4,6,3,1,,1,1,1,2,7,,,,,,,,,,,,,,1,2,,6,1,1,1,5,,,,5,1,4,3,1,2,,,,,,,,,,1,,2,1,2,5,,,,,,,,,,,,,,,,,,1,,3,3,4,2,1,3,,2,,1,,1,2,3,,,,,,1,2,3,
44.7469,2,2,,,2,2,5,7,3,6,2,,,,,,,,,,,,,,,2,1,5,,3,4,6,,2,3,,6,4,,,,,,,,,,,,,,,1,,,,1,3,4,4,1,1,1,,2,1,3,,,,,,,,,4,7,2,,2,,3,,,,,,,,,,,,,,,,,,,2,,,5,4,3,2,1,,2,,,,,,,,,,,,,,,,1,,,3,3,1,,,4,1,3,1,,,,,,,,,,,,,,3,3,8,4,9,4,1,,5,,,,,,,,,,,,,,,,,3,1,7,4,,4,2,,,,3,1,1,1,3,2,,,,,,,,,,2,5,,,,,1,1,6,2,3,,1,1,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,3,,5,1,2,,,,,,,2,4,,4,1,5,1,1,,,2,2,3,,,,5,,,6,1,4,,,,1,6,2,,1,1,2,4,5,1,,,2,,,,,,,,,,,,,4,1,5,1,,1,1,,,1,8,,1,5,5,6,,,,,,,,,,,,1,,1,9,7,2,1,1,1,,8,1,1,,1,,,,,,,,,2,,,,,,1,2,1,,1,2,3,3,,,,,,,,,,,,,,2,3,1,,6,3,3,,2,,1,2,1,,1,1,1,,,,,,,1,,3,4,5,3,1,,1,1,1,2,7,,,,,,,,,,,,,,1,2,,5,3,1,1,5,,,,5,,4,2,1,2,,,,,,,,,,1,,2,1,2,5,,,,,,,,,,,,,,,,,,,,3,3,3,2,1,3,,2,,1,,1,2,3,,,,,,1,2,3,
45.05764,2,2,,,2,2,5,7,3,6,2,,,,,,,,,,,,,,,2,1,5,,3,4,6,,2,3,,6,4,,,,,,,,,,,,,,,1,,,,2,1,4,4,1,1,1,,2,1,3,,,,,,,,,3,7,2,,1,,2,,,,,,,,,,,,,,,,,,,2,,,5,3,3,2,1,,2,,,,,,,,,,,,,,,,1,,,3,3,1,,,3,1,3,1,,,,,,,,,,,,,,3,3,8,4,8,4,1,,5,,,,,,,,,,,,,,,,,3,1,7,4,,4,4,,,,1,1,1,1,3,2,,,,,,,,,,3,5,,,,,1,1,5,2,3,,1,1,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,1,3,1,3,,5,1,2,,,,,,,2,4,,4,1,5,1,1,,,2,2,2,,,,5,,,5,1,4,,,,1,6,2,,1,1,2,4,1,0,,,2,,,,,,,,,,,,,4,1,7,1,,1,1,,,1,7,,2,5,5,6,,,,,,,,,,,,1,,1,9,7,2,1,1,1,,8,1,1,,1,,,,,,,,,2,,,,,,1,2,1,,1,2,2,3,,,,,,,,,,,,,,2,3,1,,6,3,2,,2,,1,2,1,,1,1,1,,,,,,,1,,3,4,6,3,1,,1,1,1,2,5,,,,,,,,,,,,,,1,2,,5,5,1,1,5,,,,5,,4,2,2,2,,,,,,,,,,1,,3,1,2,5,,,,,,,,,,,,,,,,,,,,3,3,3,2,1,3,,2,,1,,1,3,3,,,,,,1,2,3,
45.36839,2,2,,,2,2,5,7,3,7,2,,,,,,,,,,,,,,,2,1,5,,3,5,5,,2,5,,6,4,,,,,,,,,,,,,,,1,,,,2,1,4,4,1,1,1,,2,1,3,,,,,,,,,4,7,2,,1,,2,,,,,,,,,,,,,,,,,,,2,,,5,5,4,2,1,,2,,,,,,,,,,,,,,,,1,,,3,3,1,,,3,1,3,1,,,,,,,,,,,,,,2,3,6,4,6,4,1,,5,,,,,,,,,,,,,,,,,3,1,6,4,,4,2,,,,1,1,1,4,3,2,,,,,,,,,,3,5,,,,,1,1,4,2,3,,1,1,,,,,,,,,,,,2,6,,2,1,,1,,,1,1,,3,1,3,,5,1,2,,,,,,,2,4,,4,1,5,1,1,,,2,2,2,,,,5,,,5,1,3,,,,1,6,2,,1,1,2,5,1,2,,,2,,,,,,,,,,,,,4,1,6,2,,1,1,,,1,6,,2,5,5,6,,,,,,,,,,,,1,,2,9,8,2,1,1,4,,8,1,1,,,,,,,,,,,2,,,,,,1,2,1,,1,2,2,3,,,,,,,,,,,,,,2,3,1,,6,3,2,,3,,1,2,1,,1,1,1,,,,,,,1,,3,4,5,3,1,,1,1,1,2,7,,,,,,,,,,,,,,1,2,,5,2,1,1,7,,,,7,,4,2,2,2,,,,,,,,,,1,,4,1,2,5,,,,,,,,,,,,,,,,,,,,3,3,3,2,1,3,,2,,1,,1,3,3,,,,,,1,2,5,
